date,state,positive,death,days_since_first
2021-03-07,AK,56886.0,305.0,375
2021-03-07,AL,499819.0,10148.0,375
2021-03-07,AR,324818.0,5319.0,375
2021-03-07,AS,0.0,0.0,375
2021-03-07,AZ,826454.0,16328.0,375
2021-03-07,CO,436602.0,5989.0,375
2021-03-07,CT,285330.0,7704.0,375
2021-03-07,DC,41419.0,1030.0,375
2021-03-07,DE,88354.0,1473.0,375
2021-03-07,FL,1909209.0,32266.0,375
2021-03-07,GA,1023487.0,17906.0,375
2021-03-07,GU,7749.0,133.0,375
2021-03-07,HI,28699.0,445.0,375
2021-03-07,IA,282384.0,5558.0,375
2021-03-07,ID,172931.0,1879.0,375
2021-03-07,IL,1198335.0,23014.0,375
2021-03-07,IN,667262.0,12737.0,375
2021-03-07,KS,295861.0,4812.0,375
2021-03-07,KY,410709.0,4819.0,375
2021-03-07,LA,433785.0,9748.0,375
2021-03-07,MA,591356.0,16417.0,375
2021-03-07,MD,387319.0,7955.0,375
2021-03-07,ME,45794.0,706.0,375
2021-03-07,MI,656072.0,16658.0,375
2021-03-07,MN,490011.0,6550.0,375
2021-03-07,MO,480643.0,8161.0,375
2021-03-07,MP,145.0,2.0,375
2021-03-07,MS,297581.0,6808.0,375
2021-03-07,MT,100914.0,1381.0,375
2021-03-07,NC,872176.0,11502.0,375
2021-03-07,ND,100391.0,1478.0,375
2021-03-07,NE,203026.0,2113.0,375
2021-03-07,NH,76861.0,1184.0,375
2021-03-07,NJ,812609.0,23574.0,375
2021-03-07,NM,186922.0,3808.0,375
2021-03-07,NV,296190.0,5037.0,375
2021-03-07,OH,978471.0,17656.0,375
2021-03-07,OK,428997.0,4534.0,375
2021-03-07,OR,157079.0,2296.0,375
2021-03-07,PA,948643.0,24349.0,375
2021-03-07,PR,101632.0,2062.0,375
2021-03-07,RI,128781.0,2547.0,375
2021-03-07,SC,525865.0,8754.0,375
2021-03-07,SD,113589.0,1900.0,375
2021-03-07,TN,782206.0,11543.0,375
2021-03-07,UT,374850.0,1976.0,375
2021-03-07,VA,585700.0,9596.0,375
2021-03-07,VI,2714.0,25.0,375
2021-03-07,VT,16083.0,208.0,375
2021-03-07,WA,344532.0,5041.0,375
2021-03-07,WI,621654.0,7106.0,375
2021-03-07,WV,133445.0,2325.0,375
2021-03-07,WY,54764.0,682.0,375
2021-03-06,AK,56886.0,305.0,374
2021-03-06,AL,499411.0,10149.0,374
2021-03-06,AR,324653.0,5297.0,374
2021-03-06,AS,0.0,0.0,374
2021-03-06,AZ,825119.0,16323.0,374
2021-03-06,CO,435762.0,5986.0,374
2021-03-06,CT,285330.0,7704.0,374
2021-03-06,DC,41273.0,1030.0,374
2021-03-06,DE,88139.0,1464.0,374
2021-03-06,FL,1905185.0,32200.0,374
2021-03-06,GA,1021778.0,17905.0,374
2021-03-06,GU,7749.0,133.0,374
2021-03-06,HI,28646.0,444.0,374
2021-03-06,IA,282127.0,5552.0,374
2021-03-06,ID,172827.0,1876.0,374
2021-03-06,IL,1197267.0,23002.0,374
2021-03-06,IN,666516.0,12726.0,374
2021-03-06,KS,295861.0,4812.0,374
2021-03-06,KY,410184.0,4806.0,374
2021-03-06,LA,433045.0,9716.0,374
2021-03-06,MA,589931.0,16374.0,374
2021-03-06,MD,386610.0,7941.0,374
2021-03-06,ME,45635.0,704.0,374
2021-03-06,MI,656072.0,16658.0,374
2021-03-06,MN,489116.0,6546.0,374
2021-03-06,MO,480352.0,8161.0,374
2021-03-06,MP,144.0,2.0,374
2021-03-06,MS,297321.0,6805.0,374
2021-03-06,MT,100842.0,1381.0,374
2021-03-06,NC,872176.0,11502.0,374
2021-03-06,ND,100357.0,1478.0,374
2021-03-06,NE,202653.0,2113.0,374
2021-03-06,NH,76695.0,1181.0,374
2021-03-06,NJ,810090.0,23557.0,374
2021-03-06,NM,186742.0,3796.0,374
2021-03-06,NV,295460.0,5036.0,374
2021-03-06,OH,977736.0,17656.0,374
2021-03-06,OK,428536.0,4534.0,374
2021-03-06,OR,156884.0,2293.0,374
2021-03-06,PA,946985.0,24317.0,374
2021-03-06,PR,101327.0,2059.0,374
2021-03-06,RI,128516.0,2547.0,374
2021-03-06,SC,524457.0,8719.0,374
2021-03-06,SD,113378.0,1898.0,374
2021-03-06,TN,782206.0,11543.0,374
2021-03-06,UT,374438.0,1975.0,374
2021-03-06,VA,584537.0,9519.0,374
2021-03-06,VI,2714.0,25.0,374
2021-03-06,VT,15964.0,208.0,374
2021-03-06,WA,343868.0,5041.0,374
2021-03-06,WI,621277.0,7102.0,374
2021-03-06,WV,133290.0,2323.0,374
2021-03-06,WY,54764.0,682.0,374
2021-03-05,AK,56886.0,305.0,373
2021-03-05,AL,498887.0,10122.0,373
2021-03-05,AR,324326.0,5283.0,373
2021-03-05,AS,0.0,0.0,373
2021-03-05,AZ,823384.0,16269.0,373
2021-03-05,CO,434654.0,5986.0,373
2021-03-05,CT,285330.0,7704.0,373
2021-03-05,DC,41122.0,1027.0,373
2021-03-05,DE,87874.0,1453.0,373
2021-03-05,FL,1900598.0,32093.0,373
2021-03-05,GA,1019509.0,17815.0,373
2021-03-05,GU,7748.0,133.0,373
2021-03-05,HI,28561.0,443.0,373
2021-03-05,IA,281765.0,5549.0,373
2021-03-05,ID,172587.0,1876.0,373
2021-03-05,IL,1194702.0,22946.0,373
2021-03-05,IN,665285.0,12697.0,373
2021-03-05,KS,295861.0,4812.0,373
2021-03-05,KY,409345.0,4754.0,373
2021-03-05,LA,433045.0,9716.0,373
2021-03-05,MA,588209.0,16322.0,373
2021-03-05,MD,385678.0,7930.0,373
2021-03-05,ME,45452.0,704.0,373
2021-03-05,MI,654380.0,16601.0,373
2021-03-05,MN,488170.0,6534.0,373
2021-03-05,MO,479966.0,8158.0,373
2021-03-05,MP,144.0,2.0,373
2021-03-05,MS,296745.0,6783.0,373
2021-03-05,MT,100656.0,1379.0,373
2021-03-05,NC,870149.0,11446.0,373
2021-03-05,ND,100278.0,1478.0,373
2021-03-05,NE,202310.0,2112.0,373
2021-03-05,NH,76422.0,1178.0,373
2021-03-05,NJ,806370.0,23521.0,373
2021-03-05,NM,186460.0,3787.0,373
2021-03-05,NV,295460.0,5020.0,373
2021-03-05,OH,976230.0,17656.0,373
2021-03-05,OK,427558.0,4534.0,373
2021-03-05,OR,156673.0,2284.0,373
2021-03-05,PA,944196.0,24262.0,373
2021-03-05,PR,101066.0,2056.0,373
2021-03-05,RI,128121.0,2541.0,373
2021-03-05,SC,523258.0,8699.0,373
2021-03-05,SD,113229.0,1896.0,373
2021-03-05,TN,780894.0,11534.0,373
2021-03-05,UT,373868.0,1970.0,373
2021-03-05,VA,583060.0,9428.0,373
2021-03-05,VI,2714.0,25.0,373
2021-03-05,VT,15819.0,207.0,373
2021-03-05,WA,343090.0,5032.0,373
2021-03-05,WI,620663.0,7094.0,373
2021-03-05,WV,132964.0,2318.0,373
2021-03-05,WY,54764.0,682.0,373
2021-03-04,AK,56745.0,303.0,372
2021-03-04,AL,498076.0,10094.0,372
2021-03-04,AR,323756.0,5273.0,372
2021-03-04,AS,0.0,0.0,372
2021-03-04,AZ,821108.0,16185.0,372
2021-03-04,CO,433021.0,5974.0,372
2021-03-04,CT,284500.0,7693.0,372
2021-03-04,DC,41014.0,1024.0,372
2021-03-04,DE,87643.0,1444.0,372
2021-03-04,FL,1894722.0,31955.0,372
2021-03-04,GA,1017428.0,17750.0,372
2021-03-04,GU,7747.0,131.0,372
2021-03-04,HI,28466.0,441.0,372
2021-03-04,IA,281391.0,5536.0,372
2021-03-04,ID,172288.0,1876.0,372
2021-03-04,IL,1193260.0,22902.0,372
2021-03-04,IN,664446.0,12663.0,372
2021-03-04,KS,295109.0,4816.0,372
2021-03-04,KY,408440.0,4732.0,372
2021-03-04,LA,432527.0,9686.0,372
2021-03-04,MA,586310.0,16296.0,372
2021-03-04,MD,384765.0,7922.0,372
2021-03-04,ME,45227.0,705.0,372
2021-03-04,MI,652589.0,16589.0,372
2021-03-04,MN,487374.0,6521.0,372
2021-03-04,MO,479536.0,8150.0,372
2021-03-04,MP,144.0,2.0,372
2021-03-04,MS,296154.0,6764.0,372
2021-03-04,MT,100531.0,1375.0,372
2021-03-04,NC,868056.0,11399.0,372
2021-03-04,ND,100184.0,1478.0,372
2021-03-04,NE,201973.0,2092.0,372
2021-03-04,NH,76178.0,1178.0,372
2021-03-04,NJ,802669.0,23491.0,372
2021-03-04,NM,186156.0,3769.0,372
2021-03-04,NV,295069.0,5005.0,372
2021-03-04,OH,974480.0,17189.0,372
2021-03-04,OK,426641.0,4534.0,372
2021-03-04,OR,156287.0,2252.0,372
2021-03-04,PA,941439.0,24219.0,372
2021-03-04,PR,100867.0,2053.0,372
2021-03-04,RI,127727.0,2539.0,372
2021-03-04,SC,521563.0,8660.0,372
2021-03-04,SD,113065.0,1896.0,372
2021-03-04,TN,779449.0,11501.0,372
2021-03-04,UT,372708.0,1955.0,372
2021-03-04,VA,581408.0,9357.0,372
2021-03-04,VI,2704.0,25.0,372
2021-03-04,VT,15686.0,207.0,372
2021-03-04,WA,342236.0,5012.0,372
2021-03-04,WI,619942.0,7082.0,372
2021-03-04,WV,132677.0,2309.0,372
2021-03-04,WY,54685.0,682.0,372
2021-03-03,AK,56605.0,303.0,371
2021-03-03,AL,497154.0,10029.0,371
2021-03-03,AR,323353.0,5261.0,371
2021-03-03,AS,0.0,0.0,371
2021-03-03,AZ,819954.0,16089.0,371
2021-03-03,CO,431670.0,5970.0,371
2021-03-03,CT,283622.0,7678.0,371
2021-03-03,DC,40818.0,1023.0,371
2021-03-03,DE,87425.0,1440.0,371
2021-03-03,FL,1888725.0,31829.0,371
2021-03-03,GA,1014542.0,17625.0,371
2021-03-03,GU,7745.0,131.0,371
2021-03-03,HI,28407.0,441.0,371
2021-03-03,IA,280991.0,5501.0,371
2021-03-03,ID,171836.0,1871.0,371
2021-03-03,IL,1191520.0,22853.0,371
2021-03-03,IN,663511.0,12633.0,371
2021-03-03,KS,295109.0,4816.0,371
2021-03-03,KY,407373.0,4704.0,371
2021-03-03,LA,431771.0,9668.0,371
2021-03-03,MA,584743.0,16252.0,371
2021-03-03,MD,383956.0,7919.0,371
2021-03-03,ME,45091.0,705.0,371
2021-03-03,MI,650762.0,16550.0,371
2021-03-03,MN,486434.0,6507.0,371
2021-03-03,MO,479069.0,8148.0,371
2021-03-03,MP,144.0,2.0,371
2021-03-03,MS,295675.0,6743.0,371
2021-03-03,MT,100351.0,1373.0,371
2021-03-03,NC,865554.0,11363.0,371
2021-03-03,ND,100067.0,1478.0,371
2021-03-03,NE,201608.0,2091.0,371
2021-03-03,NH,75990.0,1175.0,371
2021-03-03,NJ,799476.0,23449.0,371
2021-03-03,NM,185898.0,3753.0,371
2021-03-03,NV,294684.0,4987.0,371
2021-03-03,OH,972605.0,17189.0,371
2021-03-03,OK,425746.0,4534.0,371
2021-03-03,OR,156037.0,2225.0,371
2021-03-03,PA,938411.0,24169.0,371
2021-03-03,PR,100765.0,2048.0,371
2021-03-03,RI,127285.0,2534.0,371
2021-03-03,SC,519996.0,8620.0,371
2021-03-03,SD,112833.0,1893.0,371
2021-03-03,TN,777935.0,11459.0,371
2021-03-03,UT,372708.0,1955.0,371
2021-03-03,VA,580108.0,9326.0,371
2021-03-03,VI,2695.0,25.0,371
2021-03-03,VT,15487.0,207.0,371
2021-03-03,WA,341441.0,4988.0,371
2021-03-03,WI,619087.0,7069.0,371
2021-03-03,WV,132416.0,2309.0,371
2021-03-03,WY,54616.0,682.0,371
2021-03-02,AK,56428.0,302.0,370
2021-03-02,AL,494421.0,9991.0,370
2021-03-02,AR,322949.0,5254.0,370
2021-03-02,AS,0.0,0.0,370
2021-03-02,AZ,818670.0,16060.0,370
2021-03-02,CO,430615.0,5959.0,370
2021-03-02,CT,283128.0,7658.0,370
2021-03-02,DC,40767.0,1019.0,370
2021-03-02,DE,87193.0,1426.0,370
2021-03-02,FL,1882865.0,31696.0,370
2021-03-02,GA,1011807.0,17480.0,370
2021-03-02,GU,7742.0,131.0,370
2021-03-02,HI,28390.0,439.0,370
2021-03-02,IA,280509.0,5498.0,370
2021-03-02,ID,171462.0,1867.0,370
2021-03-02,IL,1189416.0,22803.0,370
2021-03-02,IN,662750.0,12623.0,370
2021-03-02,KS,294302.0,4743.0,370
2021-03-02,KY,406201.0,4671.0,370
2021-03-02,LA,431271.0,9647.0,370
2021-03-02,MA,582844.0,16182.0,370
2021-03-02,MD,383170.0,7905.0,370
2021-03-02,ME,44944.0,703.0,370
2021-03-02,MI,649057.0,16544.0,370
2021-03-02,MN,485655.0,6490.0,370
2021-03-02,MO,478682.0,7932.0,370
2021-03-02,MP,143.0,2.0,370
2021-03-02,MS,295295.0,6724.0,370
2021-03-02,MT,100158.0,1372.0,370
2021-03-02,NC,863409.0,11288.0,370
2021-03-02,ND,99957.0,1477.0,370
2021-03-02,NE,201346.0,2084.0,370
2021-03-02,NH,75803.0,1170.0,370
2021-03-02,NJ,795785.0,23321.0,370
2021-03-02,NM,185542.0,3740.0,370
2021-03-02,NV,294289.0,4967.0,370
2021-03-02,OH,970583.0,17189.0,370
2021-03-02,OK,424999.0,4534.0,370
2021-03-02,OR,155787.0,2212.0,370
2021-03-02,PA,935834.0,24100.0,370
2021-03-02,PR,100735.0,2040.0,370
2021-03-02,RI,126849.0,2525.0,370
2021-03-02,SC,518823.0,8576.0,370
2021-03-02,SD,112652.0,1888.0,370
2021-03-02,TN,776337.0,11436.0,370
2021-03-02,UT,371979.0,1949.0,370
2021-03-02,VA,578559.0,8943.0,370
2021-03-02,VI,2646.0,25.0,370
2021-03-02,VT,15372.0,206.0,370
2021-03-02,WA,340708.0,4969.0,370
2021-03-02,WI,618307.0,7050.0,370
2021-03-02,WV,132184.0,2301.0,370
2021-03-02,WY,54527.0,682.0,370
2021-03-01,AK,56339.0,300.0,369
2021-03-01,AL,493769.0,9931.0,369
2021-03-01,AR,322509.0,5250.0,369
2021-03-01,AS,0.0,0.0,369
2021-03-01,AZ,817821.0,15979.0,369
2021-03-01,CO,429839.0,5952.0,369
2021-03-01,CT,282626.0,7651.0,369
2021-03-01,DC,40684.0,1019.0,369
2021-03-01,DE,87080.0,1422.0,369
2021-03-01,FL,1875818.0,31556.0,369
2021-03-01,GA,1008660.0,17376.0,369
2021-03-01,GU,7737.0,131.0,369
2021-03-01,HI,28355.0,439.0,369
2021-03-01,IA,280279.0,5472.0,369
2021-03-01,ID,171140.0,1860.0,369
2021-03-01,IL,1187839.0,22759.0,369
2021-03-01,IN,662213.0,12595.0,369
2021-03-01,KS,294302.0,4743.0,369
2021-03-01,KY,405126.0,4652.0,369
2021-03-01,LA,430504.0,9628.0,369
2021-03-01,MA,582543.0,16144.0,369
2021-03-01,MD,382702.0,7879.0,369
2021-03-01,ME,44762.0,703.0,369
2021-03-01,MI,647415.0,16519.0,369
2021-03-01,MN,485230.0,6486.0,369
2021-03-01,MO,478416.0,7919.0,369
2021-03-01,MP,143.0,2.0,369
2021-03-01,MS,294994.0,6681.0,369
2021-03-01,MT,100003.0,1357.0,369
2021-03-01,NC,862170.0,11254.0,369
2021-03-01,ND,99852.0,1475.0,369
2021-03-01,NE,200946.0,2082.0,369
2021-03-01,NH,75588.0,1170.0,369
2021-03-01,NJ,792496.0,23273.0,369
2021-03-01,NM,185297.0,3729.0,369
2021-03-01,NV,293980.0,4957.0,369
2021-03-01,OH,968847.0,17346.0,369
2021-03-01,OK,424888.0,4478.0,369
2021-03-01,OR,155597.0,2208.0,369
2021-03-01,PA,933270.0,24026.0,369
2021-03-01,PR,100584.0,2037.0,369
2021-03-01,RI,126588.0,2517.0,369
2021-03-01,SC,517976.0,8562.0,369
2021-03-01,SD,112470.0,1888.0,369
2021-03-01,TN,775693.0,11421.0,369
2021-03-01,UT,371492.0,1940.0,369
2021-03-01,VA,577174.0,8783.0,369
2021-03-01,VI,2646.0,25.0,369
2021-03-01,VT,15284.0,205.0,369
2021-03-01,WA,339773.0,4956.0,369
2021-03-01,WI,617700.0,7014.0,369
2021-03-01,WV,132048.0,2300.0,369
2021-03-01,WY,54471.0,671.0,369
2021-02-28,AK,55989.0,290.0,368
2021-02-28,AL,493252.0,9929.0,368
2021-02-28,AR,322415.0,5243.0,368
2021-02-28,AS,0.0,0.0,368
2021-02-28,AZ,816782.0,15980.0,368
2021-02-28,CO,428303.0,5951.0,368
2021-02-28,CT,279946.0,7622.0,368
2021-02-28,DC,40598.0,1017.0,368
2021-02-28,DE,86799.0,1422.0,368
2021-02-28,FL,1874154.0,31406.0,368
2021-02-28,GA,1006521.0,17295.0,368
2021-02-28,GU,7736.0,131.0,368
2021-02-28,HI,28326.0,439.0,368
2021-02-28,IA,280039.0,5471.0,368
2021-02-28,ID,171140.0,1860.0,368
2021-02-28,IL,1186696.0,22735.0,368
2021-02-28,IN,661673.0,12573.0,368
2021-02-28,KS,293663.0,4735.0,368
2021-02-28,KY,404622.0,4637.0,368
2021-02-28,LA,430100.0,9608.0,368
2021-02-28,MA,581148.0,16118.0,368
2021-02-28,MD,382099.0,7869.0,368
2021-02-28,ME,44634.0,703.0,368
2021-02-28,MI,645550.0,16508.0,368
2021-02-28,MN,484594.0,6483.0,368
2021-02-28,MO,478224.0,7919.0,368
2021-02-28,MP,143.0,2.0,368
2021-02-28,MS,294795.0,6681.0,368
2021-02-28,MT,99954.0,1357.0,368
2021-02-28,NC,858548.0,11212.0,368
2021-02-28,ND,99809.0,1472.0,368
2021-02-28,NE,200848.0,2082.0,368
2021-02-28,NH,75424.0,1170.0,368
2021-02-28,NJ,789356.0,23252.0,368
2021-02-28,NM,185132.0,3716.0,368
2021-02-28,NV,293754.0,4957.0,368
2021-02-28,OH,967422.0,17297.0,368
2021-02-28,OK,424508.0,4428.0,368
2021-02-28,OR,155315.0,2208.0,368
2021-02-28,PA,931642.0,24021.0,368
2021-02-28,PR,100297.0,2036.0,368
2021-02-28,RI,126436.0,2514.0,368
2021-02-28,SC,516823.0,8530.0,368
2021-02-28,SD,112427.0,1888.0,368
2021-02-28,TN,775004.0,11411.0,368
2021-02-28,UT,371235.0,1935.0,368
2021-02-28,VA,576050.0,8552.0,368
2021-02-28,VI,2646.0,25.0,368
2021-02-28,VT,15198.0,204.0,368
2021-02-28,WA,339773.0,4956.0,368
2021-02-28,WI,617367.0,7014.0,368
2021-02-28,WV,131855.0,2300.0,368
2021-02-28,WY,54394.0,671.0,368
2021-02-27,AK,55989.0,290.0,367
2021-02-27,AL,492683.0,9930.0,367
2021-02-27,AR,319195.0,5417.0,367
2021-02-27,AS,0.0,0.0,367
2021-02-27,AZ,815707.0,15967.0,367
2021-02-27,CO,427462.0,5945.0,367
2021-02-27,CT,279946.0,7622.0,367
2021-02-27,DC,40478.0,1010.0,367
2021-02-27,DE,86517.0,1418.0,367
2021-02-27,FL,1868769.0,31280.0,367
2021-02-27,GA,1004187.0,17294.0,367
2021-02-27,GU,7735.0,131.0,367
2021-02-27,HI,28270.0,439.0,367
2021-02-27,IA,279744.0,5470.0,367
2021-02-27,ID,170907.0,1859.0,367
2021-02-27,IL,1185447.0,22710.0,367
2021-02-27,IN,660942.0,12556.0,367
2021-02-27,KS,293663.0,4735.0,367
2021-02-27,KY,403947.0,4625.0,367
2021-02-27,LA,428592.0,9587.0,367
2021-02-27,MA,579680.0,16067.0,367
2021-02-27,MD,381272.0,7856.0,367
2021-02-27,ME,44492.0,702.0,367
2021-02-27,MI,645550.0,16508.0,367
2021-02-27,MN,483790.0,6475.0,367
2021-02-27,MO,477950.0,7920.0,367
2021-02-27,MP,143.0,2.0,367
2021-02-27,MS,294091.0,6669.0,367
2021-02-27,MT,99837.0,1356.0,367
2021-02-27,NC,858548.0,11212.0,367
2021-02-27,ND,99780.0,1472.0,367
2021-02-27,NE,200681.0,2082.0,367
2021-02-27,NH,75166.0,1170.0,367
2021-02-27,NJ,786967.0,23238.0,367
2021-02-27,NM,184888.0,3700.0,367
2021-02-27,NV,293488.0,4957.0,367
2021-02-27,OH,966154.0,17237.0,367
2021-02-27,OK,423802.0,4379.0,367
2021-02-27,OR,154878.0,2206.0,367
2021-02-27,PA,929697.0,23937.0,367
2021-02-27,PR,100044.0,2032.0,367
2021-02-27,RI,126093.0,2512.0,367
2021-02-27,SC,515072.0,8498.0,367
2021-02-27,SD,112293.0,1886.0,367
2021-02-27,TN,773887.0,11393.0,367
2021-02-27,UT,370770.0,1929.0,367
2021-02-27,VA,574314.0,8382.0,367
2021-02-27,VI,2646.0,25.0,367
2021-02-27,VT,15098.0,204.0,367
2021-02-27,WA,338822.0,4956.0,367
2021-02-27,WI,616886.0,7014.0,367
2021-02-27,WV,131580.0,2297.0,367
2021-02-27,WY,54350.0,671.0,367
2021-02-26,AK,55989.0,290.0,366
2021-02-26,AL,491849.0,9869.0,366
2021-02-26,AR,318638.0,5407.0,366
2021-02-26,AS,0.0,0.0,366
2021-02-26,AZ,814528.0,15897.0,366
2021-02-26,CO,426198.0,5940.0,366
2021-02-26,CT,279946.0,7622.0,366
2021-02-26,DC,40284.0,1009.0,366
2021-02-26,DE,86098.0,1418.0,366
2021-02-26,FL,1863453.0,31162.0,366
2021-02-26,GA,1000822.0,17219.0,366
2021-02-26,GU,7734.0,130.0,366
2021-02-26,HI,28166.0,437.0,366
2021-02-26,IA,279429.0,5463.0,366
2021-02-26,ID,170595.0,1850.0,366
2021-02-26,IL,1183667.0,22675.0,366
2021-02-26,IN,660071.0,12531.0,366
2021-02-26,KS,293663.0,4735.0,366
2021-02-26,KY,402926.0,4600.0,366
2021-02-26,LA,428592.0,9587.0,366
2021-02-26,MA,577980.0,16024.0,366
2021-02-26,MD,380436.0,7838.0,366
2021-02-26,ME,44295.0,701.0,366
2021-02-26,MI,644125.0,16438.0,366
2021-02-26,MN,482978.0,6462.0,366
2021-02-26,MO,477472.0,7913.0,366
2021-02-26,MP,143.0,2.0,366
2021-02-26,MS,293542.0,6638.0,366
2021-02-26,MT,99613.0,1354.0,366
2021-02-26,NC,855905.0,11186.0,366
2021-02-26,ND,99711.0,1472.0,366
2021-02-26,NE,200403.0,2078.0,366
2021-02-26,NH,74893.0,1167.0,366
2021-02-26,NJ,782833.0,23192.0,366
2021-02-26,NM,184736.0,3685.0,366
2021-02-26,NV,293029.0,4942.0,366
2021-02-26,OH,964380.0,17183.0,366
2021-02-26,OK,423023.0,4320.0,366
2021-02-26,OR,154554.0,2204.0,366
2021-02-26,PA,926336.0,23937.0,366
2021-02-26,PR,99860.0,2023.0,366
2021-02-26,RI,125622.0,2502.0,366
2021-02-26,SC,513295.0,8477.0,366
2021-02-26,SD,112107.0,1879.0,366
2021-02-26,TN,772513.0,11377.0,366
2021-02-26,UT,370084.0,1907.0,366
2021-02-26,VA,572639.0,8197.0,366
2021-02-26,VI,2636.0,25.0,366
2021-02-26,VT,14963.0,204.0,366
2021-02-26,WA,337653.0,4942.0,366
2021-02-26,WI,616018.0,6999.0,366
2021-02-26,WV,131234.0,2291.0,366
2021-02-26,WY,54350.0,671.0,366
2021-02-25,AK,55886.0,290.0,365
2021-02-25,AL,491110.0,9831.0,365
2021-02-25,AR,318122.0,5397.0,365
2021-02-25,AS,0.0,0.0,365
2021-02-25,AZ,812907.0,15814.0,365
2021-02-25,CO,424677.0,5925.0,365
2021-02-25,CT,279159.0,7614.0,365
2021-02-25,DC,40122.0,1005.0,365
2021-02-25,DE,85801.0,1406.0,365
2021-02-25,FL,1857670.0,31018.0,365
2021-02-25,GA,997388.0,17199.0,365
2021-02-25,GU,7730.0,130.0,365
2021-02-25,HI,28088.0,435.0,365
2021-02-25,IA,278883.0,5438.0,365
2021-02-25,ID,170289.0,1840.0,365
2021-02-25,IL,1181226.0,22607.0,365
2021-02-25,IN,659127.0,12494.0,365
2021-02-25,KS,292837.0,4724.0,365
2021-02-25,KY,401750.0,4570.0,365
2021-02-25,LA,427689.0,9561.0,365
2021-02-25,MA,575993.0,15978.0,365
2021-02-25,MD,379466.0,7805.0,365
2021-02-25,ME,44117.0,701.0,365
2021-02-25,MI,642868.0,16436.0,365
2021-02-25,MN,481831.0,6450.0,365
2021-02-25,MO,477078.0,7902.0,365
2021-02-25,MP,143.0,2.0,365
2021-02-25,MS,292811.0,6613.0,365
2021-02-25,MT,99445.0,1350.0,365
2021-02-25,NC,852981.0,11137.0,365
2021-02-25,ND,99621.0,1471.0,365
2021-02-25,NE,200106.0,2063.0,365
2021-02-25,NH,74568.0,1163.0,365
2021-02-25,NJ,778963.0,23147.0,365
2021-02-25,NM,184080.0,3671.0,365
2021-02-25,NV,292630.0,4933.0,365
2021-02-25,OH,962404.0,17125.0,365
2021-02-25,OK,422156.0,4302.0,365
2021-02-25,OR,154062.0,2194.0,365
2021-02-25,PA,922990.0,23868.0,365
2021-02-25,PR,99619.0,2016.0,365
2021-02-25,RI,125185.0,2496.0,365
2021-02-25,SC,511546.0,8443.0,365
2021-02-25,SD,111964.0,1872.0,365
2021-02-25,TN,770940.0,11321.0,365
2021-02-25,UT,369433.0,1890.0,365
2021-02-25,VA,570982.0,7963.0,365
2021-02-25,VI,2623.0,25.0,365
2021-02-25,VT,14840.0,203.0,365
2021-02-25,WA,336565.0,4912.0,365
2021-02-25,WI,615225.0,6994.0,365
2021-02-25,WV,130813.0,2290.0,365
2021-02-25,WY,54202.0,671.0,365
2021-02-24,AK,55736.0,290.0,364
2021-02-24,AL,490220.0,9744.0,364
2021-02-24,AR,317396.0,5387.0,364
2021-02-24,AS,0.0,0.0,364
2021-02-24,AZ,811968.0,15693.0,364
2021-02-24,CO,423558.0,5917.0,364
2021-02-24,CT,278184.0,7595.0,364
2021-02-24,DC,39943.0,1001.0,364
2021-02-24,DE,85506.0,1402.0,364
2021-02-24,FL,1851151.0,30878.0,364
2021-02-24,GA,994061.0,17064.0,364
2021-02-24,GU,7729.0,130.0,364
2021-02-24,HI,28050.0,435.0,364
2021-02-24,IA,278410.0,5415.0,364
2021-02-24,ID,169866.0,1840.0,364
2021-02-24,IL,1179342.0,22575.0,364
2021-02-24,IN,658043.0,12467.0,364
2021-02-24,KS,292837.0,4724.0,364
2021-02-24,KY,400307.0,4527.0,364
2021-02-24,LA,426925.0,9528.0,364
2021-02-24,MA,573885.0,15945.0,364
2021-02-24,MD,378490.0,7789.0,364
2021-02-24,ME,43900.0,677.0,364
2021-02-24,MI,641270.0,16389.0,364
2021-02-24,MN,480845.0,6443.0,364
2021-02-24,MO,476351.0,7894.0,364
2021-02-24,MP,143.0,2.0,364
2021-02-24,MS,291891.0,6605.0,364
2021-02-24,MT,99242.0,1348.0,364
2021-02-24,NC,849630.0,11074.0,364
2021-02-24,ND,99531.0,1470.0,364
2021-02-24,NE,199782.0,2054.0,364
2021-02-24,NH,74258.0,1157.0,364
2021-02-24,NJ,775386.0,23077.0,364
2021-02-24,NM,183781.0,3658.0,364
2021-02-24,NV,292059.0,4919.0,364
2021-02-24,OH,959995.0,17045.0,364
2021-02-24,OK,421010.0,4264.0,364
2021-02-24,OR,153645.0,2162.0,364
2021-02-24,PA,920634.0,23787.0,364
2021-02-24,PR,99519.0,2007.0,364
2021-02-24,RI,124718.0,2487.0,364
2021-02-24,SC,509044.0,8398.0,364
2021-02-24,SD,111808.0,1864.0,364
2021-02-24,TN,768946.0,11266.0,364
2021-02-24,UT,368601.0,1879.0,364
2021-02-24,VA,568946.0,7807.0,364
2021-02-24,VI,2613.0,25.0,364
2021-02-24,VT,14768.0,201.0,364
2021-02-24,WA,335693.0,4881.0,364
2021-02-24,WI,614260.0,6936.0,364
2021-02-24,WV,130382.0,2285.0,364
2021-02-24,WY,53988.0,671.0,364
2021-02-23,AK,55560.0,290.0,363
2021-02-23,AL,488973.0,9660.0,363
2021-02-23,AR,316593.0,5377.0,363
