Africa,AGO,Angola,2020/08/24,103,2,1,1	
Africa,AGO,Angola,2020/08/25,51,4,1,1	
Africa,AGO,Angola,2020/08/26,61,2,1,1	
Africa,AGO,Angola,2020/08/27,49,1,1,1	
Africa,AGO,Angola,2020/08/28,83,2,1,1	
Africa,AGO,Angola,2020/08/29,56,1,1,1	
Africa,AGO,Angola,2020/08/30,80,1,1,1	
Africa,AGO,Angola,2020/08/31,73,0,1,0	
Africa,AGO,Angola,2020/09/01,0,0,0,0	
Africa,AGO,Angola,2020/09/02,30,1,1,1	
Africa,AGO,Angola,2020/09/03,75,1,1,1	
Africa,AGO,Angola,2020/09/04,48,3,1,1	
Africa,AGO,Angola,2020/09/05,28,1,1,1	
Africa,AGO,Angola,2020/09/06,71,2,1,1	
Africa,AGO,Angola,2020/09/07,59,2,1,1	
Africa,AGO,Angola,2020/09/08,30,0,1,0	
Africa,AGO,Angola,2020/09/09,16,3,1,1	
Africa,AGO,Angola,2020/09/10,52,4,1,1	
Africa,AGO,Angola,2020/09/11,59,2,1,1	
Africa,AGO,Angola,2020/09/12,125,4,1,1	
Africa,AGO,Angola,2020/09/13,62,1,1,1	
Africa,AGO,Angola,2020/09/14,56,1,1,1	
Africa,AGO,Angola,2020/09/15,53,2,1,1	
Africa,AGO,Angola,2020/09/16,51,0,1,0	
Africa,AGO,Angola,2020/09/17,130,5,1,1	
Africa,AGO,Angola,2020/09/18,180,5,1,1	
Africa,AGO,Angola,2020/09/19,40,0,1,0	
Africa,AGO,Angola,2020/09/20,112,0,1,0	
Africa,AGO,Angola,2020/09/21,90,8,1,1	
Africa,AGO,Angola,2020/09/22,126,2,1,1	
Africa,AGO,Angola,2020/09/23,119,1,1,1	
Africa,AGO,Angola,2020/09/24,0,0,0,0	
Africa,AGO,Angola,2020/09/25,127,4,1,1	
Africa,AGO,Angola,2020/09/26,112,3,1,1	
Africa,AGO,Angola,2020/09/27,115,5,1,1	
Africa,AGO,Angola,2020/09/28,82,4,1,1	
Africa,AGO,Angola,2020/09/29,125,5,1,1	
Africa,AGO,Angola,2020/09/30,108,3,1,1	
Africa,AGO,Angola,2020/10/01,67,3,1,1	
Africa,AGO,Angola,2020/10/02,0,1,0,1	
Africa,AGO,Angola,2020/10/03,142,2,1,1	
Africa,AGO,Angola,2020/10/04,97,4,1,1	
Africa,AGO,Angola,2020/10/05,159,4,1,1	
Africa,AGO,Angola,2020/10/06,0,0,0,0	
Africa,AGO,Angola,2020/10/07,355,13,1,1	
Africa,AGO,Angola,2020/10/08,0,0,0,0	
Africa,AGO,Angola,2020/10/09,138,0,1,0	
Africa,AGO,Angola,2020/10/10,95,2,1,1	
Africa,AGO,Angola,2020/10/11,73,4,1,1	
Africa,AGO,Angola,2020/10/12,215,6,1,1	
Africa,AGO,Angola,2020/10/13,120,0,1,0	
Africa,AGO,Angola,2020/10/14,122,1,1,1	
Africa,AGO,Angola,2020/10/15,192,3,1,1	
Africa,AGO,Angola,2020/10/16,166,5,1,1	
Africa,AGO,Angola,2020/10/17,250,1,1,1	
Africa,AGO,Angola,2020/10/18,126,6,1,1	
Africa,AGO,Angola,2020/10/19,240,7,1,1	
Africa,AGO,Angola,2020/10/20,160,6,1,1	
Africa,AGO,Angola,2020/10/21,207,1,1,1	
Africa,AGO,Angola,2020/10/22,220,3,1,1	
Africa,AGO,Angola,2020/10/23,289,4,1,1	
Africa,AGO,Angola,2020/10/24,244,5,1,1	
Africa,AGO,Angola,2020/10/25,247,5,1,1	
Africa,AGO,Angola,2020/10/26,197,2,1,1	
Africa,AGO,Angola,2020/10/27,355,1,1,1	
Africa,AGO,Angola,2020/10/28,263,2,1,1	
Africa,AGO,Angola,2020/10/29,227,1,1,1	
Africa,AGO,Angola,2020/10/30,203,4,1,1	
Africa,AGO,Angola,2020/10/31,195,0,1,0	
Africa,AGO,Angola,2020/11/01,289,4,1,1	
Africa,AGO,Angola,2020/11/02,247,5,1,1	
Africa,AGO,Angola,2020/11/03,230,2,1,1	
Africa,AGO,Angola,2020/11/04,193,3,1,1	
Africa,AGO,Angola,2020/11/05,349,2,1,1	
Africa,AGO,Angola,2020/11/06,236,5,1,1	
Africa,AGO,Angola,2020/11/07,289,3,1,1	
Africa,AGO,Angola,2020/11/08,121,1,1,1	
Africa,AGO,Angola,2020/11/09,112,3,1,1	
Africa,AGO,Angola,2020/11/10,98,4,1,1	
Africa,AGO,Angola,2020/11/11,247,1,1,1	
Africa,AGO,Angola,2020/11/12,136,0,1,0	
Africa,AGO,Angola,2020/11/13,137,4,1,1	
Africa,AGO,Angola,2020/11/14,104,3,1,1	
Africa,AGO,Angola,2020/11/15,171,2,1,1	
Africa,AGO,Angola,2020/11/16,146,5,1,1	
Africa,AGO,Angola,2020/11/17,77,0,1,0	
Africa,AGO,Angola,2020/11/18,164,0,1,0	
Africa,AGO,Angola,2020/11/19,203,6,1,1	
Africa,AGO,Angola,2020/11/20,104,4,1,1	
Africa,AGO,Angola,2020/11/21,212,1,1,1	
Africa,AGO,Angola,2020/11/22,279,3,1,1	
Africa,AGO,Angola,2020/11/23,80,1,1,1	
Africa,AGO,Angola,2020/11/24,0,0,0,0	
Africa,AGO,Angola,2020/11/25,141,0,1,0	
Africa,AGO,Angola,2020/11/26,108,1,1,1	
Africa,AGO,Angola,2020/11/27,79,2,1,1	
Africa,AGO,Angola,2020/11/28,99,1,1,1	
Africa,AGO,Angola,2020/11/29,167,4,1,1	
Africa,AGO,Angola,2020/11/30,16,1,1,1	
Africa,AGO,Angola,2020/12/01,36,2,1,1	
Africa,AGO,Angola,2020/12/02,112,2,1,1	
Africa,AGO,Angola,2020/12/03,68,1,1,1	
Africa,AGO,Angola,2020/12/04,42,1,1,1	
Africa,AGO,Angola,2020/12/05,132,1,1,1	
Africa,AGO,Angola,2020/12/06,43,1,1,1	
Africa,AGO,Angola,2020/12/07,0,0,0,0	
Africa,AGO,Angola,2020/12/08,112,0,1,0	
Africa,AGO,Angola,2020/12/09,81,1,1,1	
Africa,AGO,Angola,2020/12/10,75,3,1,1	
Africa,AGO,Angola,2020/12/11,121,4,1,1	
Africa,AGO,Angola,2020/12/12,136,3,1,1	
